step,g_scalar,accum_norm,ema_grad_norm,loss_pos,loss_neg
2870,30554.9766,100.0000,22.9408,537.8616,476.7517
2871,-16085.8018,100.0000,22.9388,41.5646,73.7362
2872,33833.9648,100.0000,22.9379,142.6026,74.9347
2873,58.3229,100.0000,22.9375,95.2811,95.1644
2874,5161.3579,100.0000,22.9347,83.3289,73.0062
2875,15664.5127,100.0000,22.9355,257.2162,225.8871
2876,35627.5625,100.0000,22.9337,833.2971,762.0419
2877,44965.2070,100.0000,22.9345,151.8344,61.9040
2878,29041.8086,100.0000,22.9377,306.1927,248.1091
2879,-374242.2188,100.0000,22.9391,196.6938,945.1783
2880,687622.2500,100.0000,22.9416,2521.2942,1146.0497
2881,-1487.7549,100.0000,22.9463,69.4955,72.4710
2882,39832.9453,100.0000,22.9465,201.4946,121.8287
2883,-17685.1035,100.0000,22.9505,289.7597,325.1299
2884,-5447.4297,100.0000,22.9441,106.3228,117.2176
2885,-3784.1416,100.0000,22.9394,186.5070,194.0753
2886,-10203.7734,100.0000,22.9374,94.0017,114.4093
2887,-39876.6445,100.0000,22.9387,70.0864,149.8397
2888,18671.7754,100.0000,22.9391,165.6235,128.2799
2889,-33850.4180,100.0000,22.9417,264.5440,332.2449
2890,-5568.8018,100.0000,22.9375,206.9360,218.0736
2891,5624.3247,100.0000,22.9374,91.8909,80.6423
2892,88679.6406,100.0000,22.9352,462.9164,285.5571
2893,-44269.6680,100.0000,22.9369,469.8426,558.3819
2894,-13994.6064,100.0000,22.9393,244.9170,272.9062
2895,-59589.8516,100.0000,22.9385,90.8777,210.0574
2896,-93552.5859,100.0000,22.9398,130.3109,317.4161
2897,1096.6969,100.0000,22.9401,35.2924,33.0990
2898,-1427.1660,100.0000,22.9370,68.7318,71.5862
2899,-3520.6147,100.0000,22.9383,263.9998,271.0411
2900,-13169.9023,100.0000,22.9390,92.1632,118.5030
2901,-31625.8691,100.0000,22.9385,288.7696,352.0213
2902,-26922.0312,100.0000,22.9376,105.7300,159.5740
2903,-20714.2109,100.0000,22.9406,242.9279,284.3563
2904,21638.4238,100.0000,22.9357,99.7911,56.5142
2905,7712.8564,100.0000,22.9378,85.9739,70.5482
2906,103132.1797,100.0000,22.9337,323.3076,117.0432
2907,-38537.9766,100.0000,22.9334,117.7965,194.8724
2908,1102.9663,100.0000,22.9365,172.9624,170.7565
2909,-33377.6562,100.0000,22.9414,83.6852,150.4405
2910,-108887.3281,100.0000,22.9416,3315.5505,3533.3252
2911,-2086.1626,100.0000,22.9403,119.4958,123.6681
2912,69493.8516,100.0000,22.9402,455.3286,316.3409
2913,-14587.0205,100.0000,22.9399,91.7511,120.9252
2914,-5905.2622,100.0000,22.9374,95.1577,106.9682
2915,4531.1621,100.0000,22.9379,84.2249,75.1626
2916,-1703.7086,100.0000,22.9350,40.7065,44.1139
2917,-38820.3438,100.0000,22.9387,338.1184,415.7591
2918,11287.3916,100.0000,22.9419,74.8689,52.2942
2919,-93180.6016,100.0000,22.9390,1207.8671,1394.2283
2920,3603.7502,100.0000,22.9378,41.4933,34.2858
2921,11766.0674,100.0000,22.9387,218.3105,194.7784
2922,125649.1406,100.0000,22.9392,765.6290,514.3307
2923,10577.6572,100.0000,22.9385,72.7041,51.5488
2924,606.0162,100.0000,22.9401,52.5957,51.3836
2925,-16295.3418,100.0000,22.9379,140.0575,172.6482
2926,8270.4160,100.0000,22.9336,60.5898,44.0489
2927,-17706.4668,100.0000,22.9367,126.2247,161.6376
2928,3694.6660,100.0000,22.9364,70.8742,63.4848
2929,7898.1323,100.0000,22.9382,377.1479,361.3516
2930,10400.2842,100.0000,22.9364,322.0010,301.2005
2931,6957.7217,100.0000,22.9403,48.5889,34.6735
2932,-289487.7188,100.0000,22.9409,684.8202,1263.7957
2933,-10361.0918,100.0000,22.9415,50.7132,71.4353
2934,-44732.3008,100.0000,22.9391,104.7735,194.2381
2935,44629.5156,100.0000,22.9385,536.0652,446.8062
2936,-36208.5586,100.0000,22.9396,287.6688,360.0859
2937,-9363.1973,100.0000,22.9388,171.0379,189.7643
2938,-39282.9805,100.0000,22.9414,134.8303,213.3963
2939,17570.9883,100.0000,22.9384,75.7993,40.6573
2940,27883.1172,100.0000,22.9346,145.9973,90.2311
2941,-29664.4434,100.0000,22.9305,118.5251,177.8540
2942,-92074.6172,100.0000,22.9335,234.8098,418.9590
2943,1057235.1250,100.0000,22.9343,3457.0896,1342.6193
2944,-23586.1211,100.0000,22.9370,160.3610,207.5333
2945,-53740.6875,100.0000,22.9376,83.9388,191.4202
2946,13377.8535,100.0000,22.9357,162.5406,135.7849
2947,37426.7812,100.0000,22.9353,105.2201,30.3666
2948,-374.7940,100.0000,22.9324,65.9852,66.7348
2949,112.6919,100.0000,22.9301,29.4779,29.2525
2950,-10391.3691,100.0000,22.9318,98.8501,119.6328
2951,67034.0703,100.0000,22.9333,563.6801,429.6119
2952,221198.7344,100.0000,22.9314,1181.4827,739.0852
2953,3422.3633,100.0000,22.9372,187.1395,180.2948
2954,1873.2147,100.0000,22.9432,46.3754,42.6289
2955,205.3299,100.0000,22.9443,150.4675,150.0569
2956,-9590.8203,100.0000,22.9445,603.0638,622.2454
2957,8694.0840,100.0000,22.9426,80.1652,62.7770
2958,56385.7969,100.0000,22.9425,236.3815,123.6099
2959,-22068.7324,100.0000,22.9399,89.5819,133.7194
2960,5036.3921,100.0000,22.9416,208.4965,198.4237
2961,59137.9922,100.0000,22.9421,342.3340,224.0580
2962,62256.6836,100.0000,22.9432,238.6389,114.1255
2963,-1534.7958,100.0000,22.9445,57.1741,60.2437
2964,-44047.6836,100.0000,22.9429,91.5315,179.6268
2965,99004.2266,100.0000,22.9410,440.9425,242.9341
2966,14139.2520,100.0000,22.9433,132.8934,104.6149
2967,-70927.4844,100.0000,22.9450,173.1973,315.0522
2968,10740.7764,100.0000,22.9406,111.5065,90.0250
2969,3445.4880,100.0000,22.9413,74.0424,67.1515
2970,-49339.9414,100.0000,22.9427,215.4414,314.1213
2971,8365.6045,100.0000,22.9403,131.6797,114.9484
2972,-1463.3599,100.0000,22.9438,71.4535,74.3802
2973,31168.5938,100.0000,22.9441,113.8912,51.5540
2974,2463.1997,100.0000,22.9429,71.2844,66.3580
2975,-31111.6875,100.0000,22.9422,130.2133,192.4366
2976,-1734.5676,100.0000,22.9455,50.4922,53.9613
2977,-394569.4688,100.0000,22.9470,639.4971,1428.6360
2978,-27327.2266,100.0000,22.9460,61.8074,116.4619
2979,-2527.6909,100.0000,22.9451,35.7330,40.7884
2980,171645.7188,100.0000,22.9450,496.1595,152.8681
2981,-98508.8828,100.0000,22.9495,183.2643,380.2821
2982,40378.6328,100.0000,22.9514,216.4186,135.6614
2983,4547.0732,100.0000,22.9501,147.6553,138.5611
2984,-6075.9580,100.0000,22.9524,92.2624,104.4144
2985,-8552.1504,100.0000,22.9428,65.8031,82.9074
2986,-15442.8867,100.0000,22.9418,114.3388,145.2246
2987,6411.7241,100.0000,22.9393,108.9497,96.1263
2988,-12615.3984,100.0000,22.9392,65.9656,91.1964
2989,-14712.4521,100.0000,22.9416,81.1060,110.5309
2990,10200.1611,100.0000,22.9381,88.3407,67.9404
2991,133953.6562,100.0000,22.9409,524.9137,257.0064
2992,6337.8906,100.0000,22.9400,48.1935,35.5177
2993,4788.2881,100.0000,22.9414,92.2753,82.6988
2994,1346.6759,100.0000,22.9410,45.7891,43.0958
2995,-142555.6562,100.0000,22.9380,324.5562,609.6675
2996,4748.3828,100.0000,22.9363,80.0826,70.5859
2997,297523.3438,100.0000,22.9357,1435.3718,840.3251
2998,-90861.0234,100.0000,22.9335,1130.4608,1312.1829
2999,24538.5586,100.0000,22.9382,372.5428,323.4656
3000,20286.0723,100.0000,22.9392,299.5154,258.9433
3001,1834.3276,100.0000,22.9413,39.9669,36.2982
3002,33895.7578,100.0000,22.9439,210.8641,143.0726
3003,-4986.1870,100.0000,22.9429,78.6273,88.5996
3004,13796.1426,100.0000,22.9387,114.1241,86.5319
3005,20350.0371,100.0000,22.9376,841.2343,800.5342
3006,200922.8750,100.0000,22.9395,700.8119,298.9661
3007,-4159.7080,100.0000,22.9414,44.0379,52.3573
3008,242.2018,100.0000,22.9402,29.1657,28.6813
3009,2724.6133,100.0000,22.9384,45.1670,39.7178
3010,34877.0586,100.0000,22.9350,328.9436,259.1895
3011,-47017.3359,100.0000,22.9383,360.3972,454.4319
3012,64856.2773,100.0000,22.9390,258.5451,128.8325
3013,2015.2207,100.0000,22.9372,247.5108,243.4804
3014,-4408.7544,100.0000,22.9393,48.5702,57.3877
3015,-3787.0178,100.0000,22.9401,102.1629,109.7369
3016,-9277.8057,100.0000,22.9407,34.5377,53.0933
3017,-34214.4453,100.0000,22.9419,154.6171,223.0460
3018,17624.3906,100.0000,22.9417,194.3088,159.0600
3019,-35278.4805,100.0000,22.9476,237.1842,307.7411
3020,28529.3887,100.0000,22.9482,161.5339,104.4751
3021,-8402.7256,100.0000,22.9461,36.0370,52.8425
3022,1940.1626,100.0000,22.9457,72.2848,68.4045
3023,12874.3975,100.0000,22.9522,107.1026,81.3539
3024,1751.9398,100.0000,22.9491,42.0109,38.5070
3025,157733.6719,100.0000,22.9500,916.6095,601.1422
3026,-23597.3340,100.0000,22.9494,38.8653,86.0599
3027,34750.8867,100.0000,22.9478,116.6987,47.1970
3028,148359.0000,100.0000,22.9464,539.0602,242.3423
3029,-6489.9902,100.0000,22.9412,41.5518,54.5318
3030,8356.2549,100.0000,22.9394,271.7665,255.0540
3031,-29051.8867,100.0000,22.9412,135.5632,193.6669
3032,-411.7508,100.0000,22.9416,30.0574,30.8809
3033,15111.7021,100.0000,22.9387,105.5763,75.3529
3034,-42534.1953,100.0000,22.9425,352.3643,437.4327
3035,-73232.0391,100.0000,22.9424,112.4702,258.9343
3036,-22149.3984,100.0000,22.9413,402.9166,447.2154
3037,-5888.4966,100.0000,22.9406,58.1036,69.8806
3038,-3442.6118,100.0000,22.9387,73.5095,80.3947
3039,-3210.0830,100.0000,22.9416,277.7398,284.1600
3040,-120670.3516,100.0000,22.9410,172.5298,413.8705
3041,-986.8755,100.0000,22.9430,37.4595,39.4333
3042,37605.6484,100.0000,22.9445,178.2586,103.0473
3043,17647.6660,100.0000,22.9414,88.5522,53.2569
3044,12059.9863,100.0000,22.9396,110.7075,86.5875
3045,67291.9609,100.0000,22.9399,265.1450,130.5611
3046,-883.0585,100.0000,22.9414,39.1286,40.8947
3047,-2906.6313,100.0000,22.9417,243.7198,249.5331
3048,29392.7988,100.0000,22.9421,173.8903,115.1047
3049,14375.7520,100.0000,22.9438,103.4389,74.6874
3050,-7743.7515,100.0000,22.9391,150.9108,166.3983
3051,38702.2734,100.0000,22.9383,114.0031,36.5986
3052,61993.0820,100.0000,22.9377,222.1741,98.1880
3053,19304.3984,100.0000,22.9435,288.0946,249.4858
3054,5059.9443,100.0000,22.9416,86.4400,76.3201
3055,-14902.5498,100.0000,22.9437,68.4780,98.2831
3056,-7616.8364,100.0000,22.9454,65.0423,80.2759
3057,20257.6680,100.0000,22.9456,188.2394,147.7240
3058,39294.6992,100.0000,22.9470,167.2563,88.6669
3059,108582.3984,100.0000,22.9463,669.7702,452.6054
3060,-143056.7812,100.0000,22.9499,477.1927,763.3062
3061,-4082.3059,100.0000,22.9544,83.1219,91.2865
3062,37842.0000,100.0000,22.9522,151.0374,75.3534
3063,189178.7344,100.0000,22.9537,946.0675,567.7100
3064,-19558.5332,100.0000,22.9467,151.9972,191.1143
3065,-85187.2578,100.0000,22.9469,119.2438,289.6183
3066,2370.8267,100.0000,22.9465,70.2683,65.5267
3067,353.0998,100.0000,22.9465,42.8931,42.1869
3068,92656.1562,100.0000,22.9461,1139.8904,954.5781
3069,-104283.6641,100.0000,22.9399,618.1884,826.7557
3070,14169.5479,100.0000,22.9435,104.7180,76.3789
3071,14426.5137,100.0000,22.9453,143.8035,114.9504
3072,11412.9561,100.0000,22.9456,134.3773,111.5514
3073,114295.6172,100.0000,22.9480,446.3969,217.8056
3074,-102491.1172,100.0000,22.9494,177.4343,382.4166
3075,7343.3228,100.0000,22.9493,342.0916,327.4049
3076,8177.7192,100.0000,22.9455,92.2421,75.8866
3077,-6129.2456,100.0000,22.9442,60.1134,72.3719
3078,11940.2578,100.0000,22.9395,117.9726,94.0921
3079,-67026.0156,100.0000,22.9385,197.0775,331.1295
3080,-9635.0273,100.0000,22.9364,30.7811,50.0511
3081,-822.6547,100.0000,22.9342,108.9912,110.6365
3082,-8951.6143,100.0000,22.9353,194.8378,212.7410
3083,159461.2656,100.0000,22.9351,624.6227,305.7002
3084,7908.0469,100.0000,22.9326,112.2848,96.4687
3085,-6615.5283,100.0000,22.9337,72.1545,85.3855
3086,49175.9961,100.0000,22.9331,276.1162,177.7642
3087,-5383.3159,100.0000,22.9326,55.3087,66.0753
3088,-79630.5859,100.0000,22.9330,452.7020,611.9632
3089,-81877.6641,100.0000,22.9352,161.1626,324.9179
3090,11867.1074,100.0000,22.9372,97.5892,73.8550
3091,8389.1641,100.0000,22.9406,91.4802,74.7019
3092,-47735.2734,100.0000,22.9425,155.4664,250.9370
3093,-2379.4326,100.0000,22.9425,43.6185,48.3774
3094,-9135.8799,100.0000,22.9389,124.0334,142.3051
3095,-34989.5234,100.0000,22.9398,66.5385,136.5175
3096,146966.9688,100.0000,22.9399,474.0432,180.1093
3097,-3248.4131,100.0000,22.9411,407.6766,414.1734
3098,18056.7324,100.0000,22.9407,310.5993,274.4859
3099,-12522.3545,100.0000,22.9427,90.1662,115.2109
3100,5926.6016,100.0000,22.9438,79.0878,67.2346
3101,-68309.8594,100.0000,22.9427,85.7745,222.3942
3102,-4636.3525,100.0000,22.9413,199.3767,208.6494
3103,-47240.8555,100.0000,22.9411,56.6467,151.1284
3104,-10631.5996,100.0000,22.9400,178.6376,199.9008
3105,2676.0864,100.0000,22.9351,68.3416,62.9894
3106,11567.1270,100.0000,22.9380,91.0489,67.9147
3107,-56612.4414,100.0000,22.9386,280.5988,393.8237
3108,79142.4844,100.0000,22.9427,639.4109,481.1260
3109,5166.9653,100.0000,22.9415,60.2963,49.9624
3110,31523.8867,100.0000,22.9405,202.1028,139.0550
3111,23558.4785,100.0000,22.9396,159.6196,112.5026
3112,3.4447,100.0000,22.9381,63.1043,63.0974
3113,-1529.4114,100.0000,22.9377,158.8747,161.9335
3114,27244.7246,100.0000,22.9381,136.4855,81.9961
3115,-27347.6875,100.0000,22.9386,327.5406,382.2360
3116,13830.8506,100.0000,22.9397,78.0914,50.4297
3117,-22104.6562,100.0000,22.9404,83.2444,127.4537
3118,141895.6250,100.0000,22.9419,600.0166,316.2253
3119,24798.0801,100.0000,22.9469,233.5347,183.9385
3120,-72681.4062,100.0000,22.9439,244.8949,390.2577
3121,-86120.3750,100.0000,22.9441,308.2420,480.4828
3122,-38727.3086,100.0000,22.9423,165.1796,242.6342
3123,-23924.7637,100.0000,22.9409,116.3056,164.1551
3124,13329.9443,100.0000,22.9423,119.2541,92.5942
3125,-2814.6001,100.0000,22.9397,34.5306,40.1598
3126,-1262.9014,100.0000,22.9448,198.6315,201.1573
3127,11523.1934,100.0000,22.9447,144.5932,121.5469
3128,8148.5024,100.0000,22.9437,108.3210,92.0240
3129,-1863.0276,100.0000,22.9404,61.9339,65.6599
3130,85850.0547,100.0000,22.9419,438.9738,267.2737
3131,16628.3340,100.0000,22.9417,156.5109,123.2542
3132,-7587.3105,100.0000,22.9484,246.5528,261.7274
3133,-367.6166,100.0000,22.9444,44.2744,45.0096
3134,-13369.8125,100.0000,22.9422,77.6993,104.4389
3135,23123.7520,100.0000,22.9418,90.8174,44.5699
3136,665.4663,100.0000,22.9429,400.8506,399.5196
3137,-20583.9824,100.0000,22.9392,51.2163,92.3842
3138,-55694.7461,100.0000,22.9399,165.6393,277.0287
3139,-17121.2012,100.0000,22.9413,494.1817,528.4241
3140,-1869.8960,100.0000,22.9432,36.7949,40.5347
3141,6151.9736,100.0000,22.9439,70.9783,58.6743
3142,-61363.0312,100.0000,22.9447,153.6507,276.3767
3143,102790.7188,100.0000,22.9448,409.1490,203.5676
3144,-4197.8491,100.0000,22.9423,80.9765,89.3722
3145,-16485.2441,100.0000,22.9418,78.4635,111.4340
3146,6726.4766,100.0000,22.9435,71.8223,58.3693
3147,120260.6484,100.0000,22.9399,505.2331,264.7118
3148,-30338.1348,100.0000,22.9410,225.8531,286.5294
3149,-8679.3350,100.0000,22.9421,39.3754,56.7341
3150,-22621.8184,100.0000,22.9399,243.6265,288.8701
3151,6000.0151,100.0000,22.9358,327.8958,315.8958
3152,14469.4365,100.0000,22.9396,273.0078,244.0689
3153,-21746.2246,100.0000,22.9409,39.1909,82.6833
3154,2178.5012,100.0000,22.9440,84.1113,79.7542
3155,122947.2812,100.0000,22.9428,552.6077,306.7131
3156,-3247.7266,100.0000,22.9423,113.4923,119.9877
3157,24176.4941,100.0000,22.9474,119.2275,70.8745
3158,-5432.2129,100.0000,22.9425,59.4747,70.3392
3159,63310.9375,100.0000,22.9401,292.0370,165.4151
3160,-36873.5820,100.0000,22.9440,232.9354,306.6826
3161,-36914.5000,100.0000,22.9417,125.4689,199.2979
3162,-16723.9004,100.0000,22.9433,184.3648,217.8126
3163,-12664.0166,100.0000,22.9434,345.7539,371.0819
3164,-10011.8330,100.0000,22.9461,231.9601,251.9838
3165,-39084.8398,100.0000,22.9462,766.5071,844.6768
3166,34603.6523,100.0000,22.9429,145.5284,76.3210
3167,13359.5586,100.0000,22.9461,168.1266,141.4075
3168,-12543.0029,100.0000,22.9455,93.2030,118.2890
3169,-24461.5703,100.0000,22.9446,84.2534,133.1766
3170,32191.6094,100.0000,22.9478,168.9977,104.6145
3171,56868.1484,100.0000,22.9446,401.8992,288.1629
3172,-1402.8511,100.0000,22.9441,46.5076,49.3133
3173,46864.0742,100.0000,22.9423,187.8149,94.0868
3174,33472.8477,100.0000,22.9419,296.2045,229.2588
3175,8435.3711,100.0000,22.9451,143.1367,126.2659
3176,11000.8164,100.0000,22.9425,104.9819,82.9803
3177,-66242.0781,100.0000,22.9408,268.7161,401.2003
3178,-7081.8789,100.0000,22.9373,114.4057,128.5695
3179,-24660.2480,100.0000,22.9421,125.7009,175.0213
3180,-15359.0244,100.0000,22.9444,97.3331,128.0512
3181,-55161.7734,100.0000,22.9460,264.3223,374.6458
3182,43551.4062,100.0000,22.9410,471.2690,384.1661
3183,10299.3965,100.0000,22.9403,135.0620,114.4632
3184,45150.5664,100.0000,22.9425,147.1766,56.8755
3185,9626.3047,100.0000,22.9445,102.5496,83.2970
3186,-1376.6765,100.0000,22.9443,42.1715,44.9249
3187,-782.1750,100.0000,22.9481,42.3378,43.9021
3188,-182001.0312,100.0000,22.9457,240.8480,604.8500
3189,11485.6221,100.0000,22.9446,118.9771,96.0058
3190,12670.8389,100.0000,22.9476,62.0930,36.7514
3191,-86168.0469,100.0000,22.9460,284.2895,456.6256
3192,37579.4688,100.0000,22.9476,608.5157,533.3568
3193,20953.6250,100.0000,22.9458,96.7092,54.8019
3194,-43254.6484,100.0000,22.9470,111.8474,198.3567
3195,-598.7301,100.0000,22.9433,54.8992,56.0967
3196,-91.9533,100.0000,22.9454,66.2422,66.4261
3197,4923.2139,100.0000,22.9434,105.0188,95.1724
3198,48641.1562,100.0000,22.9378,217.6891,120.4068
3199,24856.3945,100.0000,22.9404,107.1233,57.4105
3200,4734.1729,100.0000,22.9394,82.2959,72.8276
